SalesOrderNumber;SalesOrderLineNumber;ProductId;CustomerUsername;OrderDate;DueDate;ShipDate;SalesTerritoryRegion;SalesTerritoryCountry;SalesTerritoryContinent;OrderQuantity;SalesAmount;TaxAmt;Freight;Currency;AverageRate
SO48411;1;BK-R89R-58;jessica35;2012-05-31;2012-06-12;2012-06-07;United Kingdom;United Kingdom;Europe;1;1520.11;121.61;54,5391;GBP;1,43513203214696
SO48429;1;BK-M68S-38;tara22;2012-06-01;2012-06-13;2012-06-08;United Kingdom;United Kingdom;Europe;1;1448.34;115.87;51,7855;GBP;1,43020594965675
SO48422;1;BK-R89B-58;teresa4;2012-06-01;2012-06-13;2012-06-08;United Kingdom;United Kingdom;Europe;1;1525.35;122.03;54,5391;GBP;1,43020594965675
SO48421;1;BK-R64Y-44;stacey14;2012-06-01;2012-06-13;2012-06-08;United Kingdom;United Kingdom;Europe;1;699.51;55.96;25,0109;GBP;1,43020594965675
SO48454;1;BK-M68B-38;eugene14;2012-06-04;2012-06-16;2012-06-11;United Kingdom;United Kingdom;Europe;1;1419.41;113.55;51,2275;GBP;1,4436263894904
SO48455;1;BK-M68B-42;omar26;2012-06-04;2012-06-16;2012-06-11;United Kingdom;United Kingdom;Europe;1;1419.41;113.55;51,2275;GBP;1,4436263894904
SO48458;1;BK-R89R-58;deanna4;2012-06-05;2012-06-17;2012-06-12;United Kingdom;United Kingdom;Europe;1;1511.17;120.89;54,5391;GBP;1,4436263894904
SO48460;1;BK-R89R-58;willie29;2012-06-05;2012-06-17;2012-06-12;United Kingdom;United Kingdom;Europe;1;1511.17;120.89;54,5391;GBP;1,4436263894904
SO48463;1;BK-R89R-58;lawrence11;2012-06-05;2012-06-17;2012-06-12;United Kingdom;United Kingdom;Europe;1;1511.17;120.89;54,5391;GBP;1,4436263894904
SO48475;1;BK-R89R-52;damien3;2012-06-06;2012-06-18;2012-06-13;United Kingdom;United Kingdom;Europe;1;1694.22;135.54;61,0838;GBP;1,4421690222094
SO48486;1;BK-R50B-52;david76;2012-06-07;2012-06-19;2012-06-14;United Kingdom;United Kingdom;Europe;1;543.16;43.45;19,5748;GBP;1,44154533660084
SO48493;1;BK-M68B-46;albert9;2012-06-08;2012-06-20;2012-06-15;United Kingdom;United Kingdom;Europe;1;1427.40;114.19;51,2275;GBP;1,43554407120299
SO48501;1;BK-R64Y-40;karl15;2012-06-08;2012-06-20;2012-06-15;United Kingdom;United Kingdom;Europe;1;696.90;55.75;25,0109;GBP;1,43554407120299
SO48504;1;BK-R50B-48;pamela23;2012-06-09;2012-06-21;2012-06-16;United Kingdom;United Kingdom;Europe;1;543.63;43.49;19,5748;GBP;1,44029958231312
SO48523;1;BK-R89B-52;christine9;2012-06-10;2012-06-22;2012-06-17;United Kingdom;United Kingdom;Europe;1;1515.31;121.23;54,5391;GBP;1,43967751223726
SO48518;1;BK-R64Y-38;bonnie11;2012-06-10;2012-06-22;2012-06-17;United Kingdom;United Kingdom;Europe;1;694.90;55.59;25,0109;GBP;1,43967751223726
SO48537;1;BK-M68B-46;kristina10;2012-06-11;2012-06-23;2012-06-18;United Kingdom;United Kingdom;Europe;1;1430.07;114.41;51,2275;GBP;1,43287003868749
SO48545;1;BK-M68B-42;francisco7;2012-06-11;2012-06-23;2012-06-18;United Kingdom;United Kingdom;Europe;1;1430.07;114.41;51,2275;GBP;1,43287003868749
SO48562;1;BK-R89B-48;edwin23;2012-06-13;2012-06-25;2012-06-20;United Kingdom;United Kingdom;Europe;1;1515.75;121.26;54,5391;GBP;1,43926309729419
SO48564;1;BK-R89B-48;craig17;2012-06-13;2012-06-25;2012-06-20;United Kingdom;United Kingdom;Europe;1;1515.75;121.26;54,5391;GBP;1,43926309729419
SO48578;1;BK-R89B-52;ian70;2012-06-15;2012-06-27;2012-06-22;United Kingdom;United Kingdom;Europe;1;1521.42;121.71;54,5391;GBP;1,43389733295096
SO48593;1;BK-M68B-46;erika14;2012-06-16;2012-06-28;2012-06-23;United Kingdom;United Kingdom;Europe;1;1431.30;114.50;51,2275;GBP;1,43163922691482
SO48615;1;BK-R64Y-40;joanna2;2012-06-18;2012-06-30;2012-06-25;United Kingdom;United Kingdom;Europe;1;695.30;55.62;25,0109;GBP;1,43884892086331
SO48628;1;BK-M68S-38;johnny9;2012-06-19;2012-07-01;2012-06-26;United Kingdom;United Kingdom;Europe;1;1440.05;115.20;51,7855;GBP;1,43843498273878
SO48631;1;BK-R89B-48;karla23;2012-06-20;2012-07-02;2012-06-27;United Kingdom;United Kingdom;Europe;1;1516.62;121.33;54,5391;GBP;1,43843498273878
SO48632;1;BK-R89B-58;warren31;2012-06-20;2012-07-02;2012-06-27;United Kingdom;United Kingdom;Europe;1;1516.62;121.33;54,5391;GBP;1,43843498273878
SO48633;1;BK-R50B-44;julia79;2012-06-20;2012-07-02;2012-06-27;United Kingdom;United Kingdom;Europe;1;544.33;43.55;19,5748;GBP;1,43843498273878
SO48643;1;BK-R50B-52;david80;2012-06-21;2012-07-03;2012-06-28;United Kingdom;United Kingdom;Europe;1;544.49;43.56;19,5748;GBP;1,43802128271498
SO48654;1;BK-R89B-48;julio13;2012-06-22;2012-07-04;2012-06-29;United Kingdom;United Kingdom;Europe;1;1531.02;122.48;54,5391;GBP;1,42490738102023
SO48665;1;BK-R50B-60;theodore7;2012-06-22;2012-07-04;2012-06-29;United Kingdom;United Kingdom;Europe;1;549.50;43.96;19,5748;GBP;1,42490738102023
SO48667;1;BK-R64Y-48;clarence1;2012-06-23;2012-07-05;2012-06-30;United Kingdom;United Kingdom;Europe;1;704.21;56.34;25,0109;GBP;1,42065634323057
SO48677;1;BK-M68B-38;olivia46;2012-06-24;2012-07-06;2012-07-01;United Kingdom;United Kingdom;Europe;1;1440.11;115.21;51,2275;GBP;1,42287990893569
SO48687;1;BK-M68S-38;carl0;2012-06-25;2012-07-07;2012-07-02;United Kingdom;United Kingdom;Europe;1;1459.94;116.79;51,7855;GBP;1,41884222474461
SO48694;1;BK-M68B-46;ann24;2012-06-26;2012-07-08;2012-07-03;United Kingdom;United Kingdom;Europe;1;1444.20;115.54;51,2275;GBP;1,41884222474461
SO48710;1;BK-M68S-42;xavier83;2012-06-27;2012-07-09;2012-07-04;United Kingdom;United Kingdom;Europe;1;1459.94;116.79;51,7855;GBP;1,41884222474461
SO48702;1;BK-R89B-52;karen22;2012-06-27;2012-07-09;2012-07-04;United Kingdom;United Kingdom;Europe;1;1537.57;123.01;54,5391;GBP;1,41884222474461
SO48706;1;BK-R64Y-44;roberto12;2012-06-27;2012-07-09;2012-07-04;United Kingdom;United Kingdom;Europe;1;705.11;56.41;25,0109;GBP;1,41884222474461
SO48718;1;BK-M68S-46;tamara33;2012-06-28;2012-07-10;2012-07-05;United Kingdom;United Kingdom;Europe;1;1458.90;116.71;51,7855;GBP;1,41984949595343
SO48716;1;BK-R89B-52;alfredo16;2012-06-28;2012-07-10;2012-07-05;United Kingdom;United Kingdom;Europe;1;1536.47;122.92;54,5391;GBP;1,41984949595343
SO48725;1;BK-R89B-52;deanna21;2012-06-29;2012-07-11;2012-07-06;United Kingdom;United Kingdom;Europe;1;1532.33;122.59;54,5391;GBP;1,42369020501139
SO48803;1;BK-R64Y-40;caitlin16;2012-07-01;2012-07-13;2012-07-08;United Kingdom;United Kingdom;Europe;1;698.91;55.91;25,0109;GBP;1,43143429716576
SO48806;1;BK-R50B-48;terry6;2012-07-01;2012-07-13;2012-07-08;United Kingdom;United Kingdom;Europe;1;547.00;43.76;19,5748;GBP;1,43143429716576
SO48807;1;BK-R50R-62;henry11;2012-07-01;2012-07-13;2012-07-08;United Kingdom;United Kingdom;Europe;1;547.00;43.76;19,5748;GBP;1,43143429716576
SO48815;1;BK-R89B-52;hector10;2012-07-02;2012-07-14;2012-07-09;United Kingdom;United Kingdom;Europe;1;1515.75;121.26;54,5391;GBP;1,43926309729419
SO48816;1;BK-M68S-46;stefanie17;2012-07-02;2012-07-14;2012-07-09;United Kingdom;United Kingdom;Europe;1;1439.22;115.14;51,7855;GBP;1,43926309729419
SO48822;1;BK-R89B-58;gerald9;2012-07-03;2012-07-15;2012-07-10;United Kingdom;United Kingdom;Europe;1;1515.75;121.26;54,5391;GBP;1,43926309729419
SO48830;1;BK-R89R-58;shawna12;2012-07-04;2012-07-16;2012-07-11;United Kingdom;United Kingdom;Europe;1;1515.75;121.26;54,5391;GBP;1,43926309729419
SO48831;1;BK-R50R-44;bruce11;2012-07-04;2012-07-16;2012-07-11;United Kingdom;United Kingdom;Europe;1;544.02;43.52;19,5748;GBP;1,43926309729419
SO48842;1;BK-M68S-38;todd7;2012-07-06;2012-07-18;2012-07-13;United Kingdom;United Kingdom;Europe;1;1451.24;116.10;51,7855;GBP;1,42734798743934
SO48840;1;BK-R89R-48;kendra20;2012-07-06;2012-07-18;2012-07-13;United Kingdom;United Kingdom;Europe;1;1711.81;136.94;61,0838;GBP;1,42734798743934
SO48848;1;BK-R64Y-40;terrance6;2012-07-07;2012-07-19;2012-07-14;United Kingdom;United Kingdom;Europe;1;705.11;56.41;25,0109;GBP;1,41884222474461
SO48879;1;BK-M68B-46;michele53;2012-07-10;2012-07-22;2012-07-17;United Kingdom;United Kingdom;Europe;1;1440.93;115.27;51,2275;GBP;1,42207053469852
SO48878;1;BK-R89B-48;rafael36;2012-07-10;2012-07-22;2012-07-17;United Kingdom;United Kingdom;Europe;1;1534.07;122.73;54,5391;GBP;1,42207053469852
SO48886;1;BK-M68S-38;sergio6;2012-07-11;2012-07-23;2012-07-18;United Kingdom;United Kingdom;Europe;1;1456.62;116.53;51,7855;GBP;1,42207053469852
SO48885;1;BK-R89R-58;zoe9;2012-07-11;2012-07-23;2012-07-18;United Kingdom;United Kingdom;Europe;1;1534.07;122.73;54,5391;GBP;1,42207053469852
SO48896;1;BK-R89B-44;jimmy20;2012-07-12;2012-07-24;2012-07-19;United Kingdom;United Kingdom;Europe;1;1535.60;122.85;54,5391;GBP;1,42065634323057
SO48893;1;BK-R89B-52;leonard14;2012-07-12;2012-07-24;2012-07-19;United Kingdom;United Kingdom;Europe;1;1535.60;122.85;54,5391;GBP;1,42065634323057
SO48895;1;BK-R64Y-40;nathan64;2012-07-12;2012-07-24;2012-07-19;United Kingdom;United Kingdom;Europe;1;704.21;56.34;25,0109;GBP;1,42065634323057
SO48904;1;BK-M68B-46;brittany0;2012-07-13;2012-07-25;2012-07-20;United Kingdom;United Kingdom;Europe;1;1441.13;115.29;51,2275;GBP;1,42186833499218
SO48911;1;BK-R50B-60;isabella23;2012-07-14;2012-07-26;2012-07-21;United Kingdom;United Kingdom;Europe;1;548.80;43.90;19,5748;GBP;1,42673705236125
SO48921;1;BK-M68B-42;mandy16;2012-07-15;2012-07-27;2012-07-22;United Kingdom;United Kingdom;Europe;1;1445.64;115.65;51,2275;GBP;1,41743444365698
SO48931;1;BK-R64Y-44;jerry11;2012-07-16;2012-07-28;2012-07-23;United Kingdom;United Kingdom;Europe;1;705.71;56.46;25,0109;GBP;1,41763538417919
SO48938;1;BK-R89B-44;deanna28;2012-07-17;2012-07-29;2012-07-24;United Kingdom;United Kingdom;Europe;1;1538.87;123.11;54,5391;GBP;1,41763538417919
SO48945;1;BK-R89R-52;rebecca17;2012-07-18;2012-07-30;2012-07-25;United Kingdom;United Kingdom;Europe;1;1719.14;137.53;61,0838;GBP;1,42126208072769
SO48950;1;BK-M68B-38;kristen8;2012-07-19;2012-07-31;2012-07-26;United Kingdom;United Kingdom;Europe;1;1449.12;115.93;51,2275;GBP;1,41402714932127
SO48966;1;BK-R89B-44;heather15;2012-07-21;2012-08-02;2012-07-28;United Kingdom;United Kingdom;Europe;1;1567.02;125.36;54,5391;GBP;1,39217597104274
SO48976;1;BK-M68S-42;krystal17;2012-07-22;2012-08-03;2012-07-29;United Kingdom;United Kingdom;Europe;1;1489.14;119.13;51,7855;GBP;1,3910140492419
SO48974;1;BK-R89B-48;jeremiah0;2012-07-22;2012-08-03;2012-07-29;United Kingdom;United Kingdom;Europe;1;1568.33;125.47;54,5391;GBP;1,3910140492419
SO48990;1;BK-M68B-46;emmanuel15;2012-07-23;2012-08-04;2012-07-30;United Kingdom;United Kingdom;Europe;1;1485.39;118.83;51,2275;GBP;1,37950062077528
SO49000;1;BK-M68B-42;dominique4;2012-07-25;2012-08-06;2012-08-01;United Kingdom;United Kingdom;Europe;1;1484.37;118.75;51,2275;GBP;1,38045278851463
SO49009;1;BK-R50B-58;clayton40;2012-07-26;2012-08-07;2012-08-02;United Kingdom;United Kingdom;Europe;1;570.33;45.63;19,5748;GBP;1,3728720483251
SO49017;1;BK-R89B-48;chad19;2012-07-28;2012-08-09;2012-08-04;United Kingdom;United Kingdom;Europe;1;1568.33;125.47;54,5391;GBP;1,3910140492419
SO49018;1;BK-R89R-58;franklin21;2012-07-28;2012-08-09;2012-08-04;United Kingdom;United Kingdom;Europe;1;1568.33;125.47;54,5391;GBP;1,3910140492419
SO49019;1;BK-R89R-58;casey11;2012-07-28;2012-08-09;2012-08-04;United Kingdom;United Kingdom;Europe;1;1568.33;125.47;54,5391;GBP;1,3910140492419
SO49181;1;BK-R89B-48;derrick5;2012-08-01;2012-08-13;2012-08-08;United Kingdom;United Kingdom;Europe;1;1554.36;124.35;54,5391;GBP;1,40350877192982
SO49191;1;BK-R64Y-44;benjamin52;2012-08-02;2012-08-14;2012-08-09;United Kingdom;United Kingdom;Europe;1;711.61;56.93;25,0109;GBP;1,40587656403768
SO49194;1;BK-R50B-60;clayton1;2012-08-02;2012-08-14;2012-08-09;United Kingdom;United Kingdom;Europe;1;556.94;44.56;19,5748;GBP;1,40587656403768
SO49201;1;BK-R89R-52;jaime3;2012-08-03;2012-08-15;2012-08-10;United Kingdom;United Kingdom;Europe;1;1744.31;139.54;61,0838;GBP;1,40075640846057
SO49202;1;BK-R89B-48;audrey12;2012-08-03;2012-08-15;2012-08-10;United Kingdom;United Kingdom;Europe;1;1557.42;124.59;54,5391;GBP;1,40075640846057
SO49200;1;BK-R89R-44;blake8;2012-08-03;2012-08-15;2012-08-10;United Kingdom;United Kingdom;Europe;1;1744.31;139.54;61,0838;GBP;1,40075640846057
SO49219;1;BK-M68B-46;priscilla16;2012-08-04;2012-08-16;2012-08-11;United Kingdom;United Kingdom;Europe;1;1466.33;117.31;51,2275;GBP;1,39742873113471
SO49226;1;BK-R89R-52;bridget15;2012-08-05;2012-08-17;2012-08-12;United Kingdom;United Kingdom;Europe;1;1726.47;138.12;61,0838;GBP;1,41522785168412
SO49247;1;BK-R89R-48;kathleen6;2012-08-07;2012-08-19;2012-08-14;United Kingdom;United Kingdom;Europe;1;1729.65;138.37;61,0838;GBP;1,41262890238734
SO49260;1;BK-M68B-46;brett20;2012-08-08;2012-08-20;2012-08-15;United Kingdom;United Kingdom;Europe;1;1450.56;116.04;51,2275;GBP;1,41262890238734
SO49261;1;BK-M68B-42;linda33;2012-08-08;2012-08-20;2012-08-15;United Kingdom;United Kingdom;Europe;1;1450.56;116.04;51,2275;GBP;1,41262890238734
SO49258;1;BK-R89R-44;valerie10;2012-08-08;2012-08-20;2012-08-15;United Kingdom;United Kingdom;Europe;1;1729.65;138.37;61,0838;GBP;1,41262890238734
SO49271;1;BK-M68S-42;kevin18;2012-08-09;2012-08-21;2012-08-16;United Kingdom;United Kingdom;Europe;1;1465.94;117.28;51,7855;GBP;1,41302811925957
SO49277;1;BK-M68S-38;nathan42;2012-08-10;2012-08-22;2012-08-17;United Kingdom;United Kingdom;Europe;1;1464.08;117.13;51,7855;GBP;1,41482739105829
SO49276;1;BK-R89B-58;wesley18;2012-08-10;2012-08-22;2012-08-17;United Kingdom;United Kingdom;Europe;1;1541.93;123.35;54,5391;GBP;1,41482739105829
SO49280;1;BK-R89R-44;ronnie14;2012-08-11;2012-08-23;2012-08-18;United Kingdom;United Kingdom;Europe;1;1724.76;137.98;61,0838;GBP;1,41663125088539
SO49291;1;BK-R64Y-44;bridget16;2012-08-12;2012-08-24;2012-08-19;United Kingdom;United Kingdom;Europe;1;710.81;56.86;25,0109;GBP;1,40745953553835
SO49304;1;BK-R64Y-38;kelsey16;2012-08-13;2012-08-25;2012-08-20;United Kingdom;United Kingdom;Europe;1;707.21;56.58;25,0109;GBP;1,41462724572075
SO49323;1;BK-M68B-46;shannon33;2012-08-15;2012-08-27;2012-08-22;United Kingdom;United Kingdom;Europe;1;1447.07;115.77;51,2275;GBP;1,41602945341263
SO49327;1;BK-R89R-48;darryl9;2012-08-16;2012-08-28;2012-08-23;United Kingdom;United Kingdom;Europe;1;1725.01;138.00;61,0838;GBP;1,41643059490085
SO49328;1;BK-R89B-44;casey18;2012-08-16;2012-08-28;2012-08-23;United Kingdom;United Kingdom;Europe;1;1540.18;123.21;54,5391;GBP;1,41643059490085
SO49342;1;BK-M68S-46;jillian16;2012-08-17;2012-08-29;2012-08-24;United Kingdom;United Kingdom;Europe;1;1473.19;117.86;51,7855;GBP;1,40607424071991
SO49353;1;BK-R50R-62;brian29;2012-08-18;2012-08-30;2012-08-25;United Kingdom;United Kingdom;Europe;1;556.47;44.52;19,5748;GBP;1,40706345856198
SO49362;1;BK-M68B-38;micheal17;2012-08-19;2012-08-31;2012-08-26;United Kingdom;United Kingdom;Europe;1;1462.44;117.00;51,2275;GBP;1,40114894213255
SO49374;1;BK-R50B-58;laura10;2012-08-20;2012-09-01;2012-08-27;United Kingdom;United Kingdom;Europe;1;554.83;44.39;19,5748;GBP;1,41123341800734
SO49385;1;BK-R89B-48;renee3;2012-08-21;2012-09-02;2012-08-28;United Kingdom;United Kingdom;Europe;1;1545.86;123.67;54,5391;GBP;1,41123341800734
SO49389;1;BK-R50B-60;jerry14;2012-08-21;2012-09-02;2012-08-28;United Kingdom;United Kingdom;Europe;1;554.83;44.39;19,5748;GBP;1,41123341800734
SO49400;1;BK-R89B-44;theodore22;2012-08-23;2012-09-04;2012-08-30;United Kingdom;United Kingdom;Europe;1;1550.44;124.03;54,5391;GBP;1,40706345856198
SO49401;1;BK-R89R-48;jay39;2012-08-23;2012-09-04;2012-08-30;United Kingdom;United Kingdom;Europe;1;1736.49;138.92;61,0838;GBP;1,40706345856198
SO49417;1;BK-M68B-46;jesse18;2012-08-24;2012-09-05;2012-08-31;United Kingdom;United Kingdom;Europe;1;1452.20;116.18;51,2275;GBP;1,4110342881332
SO49413;1;BK-R89R-48;robin17;2012-08-24;2012-09-05;2012-08-31;United Kingdom;United Kingdom;Europe;1;1731.60;138.53;61,0838;GBP;1,4110342881332
SO49416;1;BK-R50B-48;tonya4;2012-08-24;2012-09-05;2012-08-31;United Kingdom;United Kingdom;Europe;1;554.91;44.39;19,5748;GBP;1,4110342881332
SO49426;1;BK-R50R-60;melinda13;2012-08-25;2012-09-06;2012-09-01;United Kingdom;United Kingdom;Europe;1;555.92;44.47;19,5748;GBP;1,40845070422535
SO49432;1;BK-R89B-44;walter3;2012-08-26;2012-09-07;2012-09-02;United Kingdom;United Kingdom;Europe;1;1549.78;123.98;54,5391;GBP;1,40765765765766
SO49552;1;BK-M68B-38;colleen45;2012-08-28;2012-09-09;2012-09-04;United Kingdom;United Kingdom;Europe;1;1458.96;116.72;51,2275;GBP;1,40449438202247
SO49549;1;BK-R64Y-38;alicia7;2012-08-28;2012-09-09;2012-09-04;United Kingdom;United Kingdom;Europe;1;712.31;56.98;25,0109;GBP;1,40449438202247
SO49551;1;BK-R50B-58;chad7;2012-08-28;2012-09-09;2012-09-04;United Kingdom;United Kingdom;Europe;1;557.49;44.60;19,5748;GBP;1,40449438202247
SO49567;1;BK-M68S-46;derrick2;2012-08-29;2012-09-10;2012-09-05;United Kingdom;United Kingdom;Europe;1;1474.85;117.99;51,7855;GBP;1,40449438202247
SO49585;1;BK-M68B-46;rachel31;2012-09-01;2012-09-13;2012-09-08;United Kingdom;United Kingdom;Europe;1;1444.20;115.54;51,2275;GBP;1,41884222474461
SO49581;1;BK-R89R-48;heidi3;2012-09-01;2012-09-13;2012-09-08;United Kingdom;United Kingdom;Europe;1;1722.07;137.77;61,0838;GBP;1,41884222474461
SO49606;1;BK-R50B-62;jacqueline26;2012-09-03;2012-09-15;2012-09-10;United Kingdom;United Kingdom;Europe;1;547.62;43.81;19,5748;GBP;1,42979696883043
SO49612;1;BK-R50B-44;jill25;2012-09-03;2012-09-15;2012-09-10;United Kingdom;United Kingdom;Europe;1;547.62;43.81;19,5748;GBP;1,42979696883043
SO49614;1;BK-R50B-52;arthur29;2012-09-04;2012-09-16;2012-09-11;United Kingdom;United Kingdom;Europe;1;547.70;43.82;19,5748;GBP;1,42959256611866
SO49615;1;BK-R50R-44;omar9;2012-09-04;2012-09-16;2012-09-11;United Kingdom;United Kingdom;Europe;1;547.70;43.82;19,5748;GBP;1,42959256611866
SO49637;1;BK-R89B-52;joe32;2012-09-07;2012-09-19;2012-09-14;United Kingdom;United Kingdom;Europe;1;1532.33;122.59;54,5391;GBP;1,42369020501139
SO49650;1;BK-M68B-42;leonard20;2012-09-08;2012-09-20;2012-09-15;United Kingdom;United Kingdom;Europe;1;1434.98;114.80;51,2275;GBP;1,42795944595173
SO49648;1;BK-R64Y-40;jack38;2012-09-08;2012-09-20;2012-09-15;United Kingdom;United Kingdom;Europe;1;700.61;56.05;25,0109;GBP;1,42795944595173
SO49649;1;BK-R50R-44;luke41;2012-09-08;2012-09-20;2012-09-15;United Kingdom;United Kingdom;Europe;1;548.33;43.87;19,5748;GBP;1,42795944595173
SO49664;1;BK-R89R-44;renee10;2012-09-09;2012-09-21;2012-09-16;United Kingdom;United Kingdom;Europe;1;1711.08;136.89;61,0838;GBP;1,42795944595173
SO49676;1;BK-M68S-46;joy2;2012-09-10;2012-09-22;2012-09-17;United Kingdom;United Kingdom;Europe;1;1454.14;116.33;51,7855;GBP;1,42450142450142
SO49673;1;BK-R50R-62;aimee1;2012-09-10;2012-09-22;2012-09-17;United Kingdom;United Kingdom;Europe;1;549.66;43.97;19,5748;GBP;1,42450142450142
SO49680;1;BK-R89R-52;jeffery3;2012-09-11;2012-09-23;2012-09-18;United Kingdom;United Kingdom;Europe;1;1716.21;137.30;61,0838;GBP;1,42369020501139
SO49688;1;BK-M68B-46;nichole13;2012-09-12;2012-09-24;2012-09-19;United Kingdom;United Kingdom;Europe;1;1439.90;115.19;51,2275;GBP;1,42308239647076
SO49685;1;BK-R89B-44;ebony8;2012-09-12;2012-09-24;2012-09-19;United Kingdom;United Kingdom;Europe;1;1532.98;122.64;54,5391;GBP;1,42308239647076
SO49692;1;BK-R89B-48;marie21;2012-09-13;2012-09-25;2012-09-20;United Kingdom;United Kingdom;Europe;1;1529.28;122.34;54,5391;GBP;1,4265335235378
SO49694;1;BK-R89R-44;nina20;2012-09-13;2012-09-25;2012-09-20;United Kingdom;United Kingdom;Europe;1;1712.79;137.02;61,0838;GBP;1,4265335235378
SO49701;1;BK-R89R-44;virginia11;2012-09-14;2012-09-26;2012-09-21;United Kingdom;United Kingdom;Europe;1;1714.25;137.14;61,0838;GBP;1,42531356898518
SO49704;1;BK-R89B-52;colin9;2012-09-14;2012-09-26;2012-09-21;United Kingdom;United Kingdom;Europe;1;1530.58;122.45;54,5391;GBP;1,42531356898518
SO49720;1;BK-M68B-38;angel9;2012-09-15;2012-09-27;2012-09-22;United Kingdom;United Kingdom;Europe;1;1428.84;114.31;51,2275;GBP;1,43410296859315
SO49721;1;BK-M68S-46;audrey3;2012-09-15;2012-09-27;2012-09-22;United Kingdom;United Kingdom;Europe;1;1444.40;115.55;51,7855;GBP;1,43410296859315
SO49730;1;BK-R50B-44;ruben27;2012-09-16;2012-09-28;2012-09-23;United Kingdom;United Kingdom;Europe;1;546.68;43.73;19,5748;GBP;1,43225436837582
SO49745;1;BK-R64Y-44;meagan15;2012-09-18;2012-09-30;2012-09-25;United Kingdom;United Kingdom;Europe;1;700.11;56.01;25,0109;GBP;1,42897970848814
SO49751;1;BK-R89R-44;kellie9;2012-09-19;2012-10-01;2012-09-26;United Kingdom;United Kingdom;Europe;1;1709.86;136.79;61,0838;GBP;1,42897970848814
SO49757;1;BK-R89B-58;warren5;2012-09-20;2012-10-02;2012-09-27;United Kingdom;United Kingdom;Europe;1;1536.69;122.94;54,5391;GBP;1,41964792731403
SO49762;1;BK-R89R-44;cheryl17;2012-09-21;2012-10-03;2012-09-28;United Kingdom;United Kingdom;Europe;1;1724.52;137.96;61,0838;GBP;1,4168319637291
SO49774;1;BK-M68B-38;lori14;2012-09-23;2012-10-05;2012-09-30;United Kingdom;United Kingdom;Europe;1;1437.24;114.98;51,2275;GBP;1,42571998859424
SO49780;1;BK-R89B-44;ricardo8;2012-09-24;2012-10-06;2012-10-01;United Kingdom;United Kingdom;Europe;1;1531.02;122.48;54,5391;GBP;1,42490738102023
SO49782;1;BK-R50R-62;sheila15;2012-09-24;2012-10-06;2012-10-01;United Kingdom;United Kingdom;Europe;1;549.50;43.96;19,5748;GBP;1,42490738102023
SO49792;1;BK-R50B-52;marie8;2012-09-25;2012-10-07;2012-10-02;United Kingdom;United Kingdom;Europe;1;550.13;44.01;19,5748;GBP;1,42328494164532
SO49811;1;BK-R89B-48;ronnie10;2012-09-27;2012-10-09;2012-10-04;United Kingdom;United Kingdom;Europe;1;1534.51;122.76;54,5391;GBP;1,42166619277794
SO49911;1;BK-M68B-38;raul7;2012-09-29;2012-10-11;2012-10-06;United Kingdom;United Kingdom;Europe;1;1422.69;113.82;51,2275;GBP;1,44029958231312
SO49909;1;BK-R89R-44;fernando36;2012-09-29;2012-10-11;2012-10-06;United Kingdom;United Kingdom;Europe;1;1696.42;135.71;61,0838;GBP;1,44029958231312
SO49920;1;BK-R64Y-44;lance21;2012-09-30;2012-10-12;2012-10-07;United Kingdom;United Kingdom;Europe;1;692.50;55.40;25,0109;GBP;1,4446691707599
SO49930;1;BK-M68B-42;reginald16;2012-10-01;2012-10-13;2012-10-08;United Kingdom;United Kingdom;Europe;1;1416.95;113.36;51,2275;GBP;1,44613159797542
SO49940;1;BK-M68S-42;evelyn19;2012-10-02;2012-10-14;2012-10-09;United Kingdom;United Kingdom;Europe;1;1433.63;114.69;51,7855;GBP;1,44487790781679
SO49946;1;BK-R89R-58;trisha17;2012-10-03;2012-10-15;2012-10-10;United Kingdom;United Kingdom;Europe;1;1509.86;120.79;54,5391;GBP;1,44487790781679
SO49947;1;BK-R64Y-42;bryant17;2012-10-03;2012-10-15;2012-10-10;United Kingdom;United Kingdom;Europe;1;692.40;55.39;25,0109;GBP;1,44487790781679
SO49966;1;BK-M68S-38;rosa8;2012-10-05;2012-10-17;2012-10-12;United Kingdom;United Kingdom;Europe;1;1426.59;114.13;51,7855;GBP;1,45201103528387
SO49965;1;BK-R50B-48;lindsey13;2012-10-05;2012-10-17;2012-10-12;United Kingdom;United Kingdom;Europe;1;539.25;43.14;19,5748;GBP;1,45201103528387
SO49979;1;BK-M68S-38;philip2;2012-10-06;2012-10-18;2012-10-13;United Kingdom;United Kingdom;Europe;1;1430.32;114.43;51,7855;GBP;1,44822592324403
SO49998;1;BK-M68B-46;marc24;2012-10-08;2012-10-20;2012-10-15;United Kingdom;United Kingdom;Europe;1;1420.23;113.62;51,2275;GBP;1,4427932477276
SO49995;1;BK-R50R-52;jaclyn27;2012-10-08;2012-10-20;2012-10-15;United Kingdom;United Kingdom;Europe;1;542.69;43.42;19,5748;GBP;1,4427932477276
SO50021;1;BK-M68B-46;dominique13;2012-10-10;2012-10-22;2012-10-17;United Kingdom;United Kingdom;Europe;1;1420.23;113.62;51,2275;GBP;1,4427932477276
SO50013;1;BK-R89B-58;lisa11;2012-10-10;2012-10-22;2012-10-17;United Kingdom;United Kingdom;Europe;1;1512.04;120.96;54,5391;GBP;1,4427932477276
