SalesOrderNumber;SalesOrderLineNumber;ProductId;CustomerUsername;OrderDate;DueDate;ShipDate;SalesTerritoryRegion;SalesTerritoryCountry;SalesTerritoryContinent;OrderQuantity;SalesAmount;TaxAmt;Freight;Currency;AverageRate
SO74748;2;CA-1098;andy2;2014-01-16;2014-01-28;2014-01-23;Germany;Germany;Europe;1;8.99;0.72;0,2248;USD;1
SO74748;3;SJ-0194-X;andy2;2014-01-16;2014-01-28;2014-01-23;Germany;Germany;Europe;1;53.99;4.32;1,3498;USD;1
SO74731;1;TT-M928;savannah3;2014-01-16;2014-01-28;2014-01-23;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74725;2;TT-T092;wesley14;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74725;3;HY-1023-70;wesley14;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;54.99;4.40;1,3748;USD;1
SO74734;1;SH-W890-L;alexandra52;2014-01-16;2014-01-28;2014-01-23;Northwest;United States;North America;1;69.99;5.60;1,7498;USD;1
SO74734;2;GL-H102-S;alexandra52;2014-01-16;2014-01-28;2014-01-23;Northwest;United States;North America;1;24.49;1.96;0,6123;USD;1
SO74733;1;BC-M005;luis53;2014-01-16;2014-01-28;2014-01-23;Northwest;United States;North America;1;9.99;0.80;0,2498;USD;1
SO74733;2;WB-H098;luis53;2014-01-16;2014-01-28;2014-01-23;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74738;2;PK-7098;makayla12;2014-01-16;2014-01-28;2014-01-23;Canada;Canada;North America;1;2.29;0.18;0,0573;USD;1
SO74749;1;TI-T723;melanie15;2014-01-16;2014-01-28;2014-01-23;United Kingdom;United Kingdom;Europe;1;28.99;2.32;0,7248;USD;1
SO74749;2;TT-T092;melanie15;2014-01-16;2014-01-28;2014-01-23;United Kingdom;United Kingdom;Europe;1;4.99;0.40;0,1248;USD;1
SO74749;3;HL-U509;melanie15;2014-01-16;2014-01-28;2014-01-23;United Kingdom;United Kingdom;Europe;1;34.99;2.80;0,8748;USD;1
SO74749;4;LJ-0192-M;melanie15;2014-01-16;2014-01-28;2014-01-23;United Kingdom;United Kingdom;Europe;1;49.99;4.00;1,2498;USD;1
SO74725;1;TI-T723;wesley14;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;28.99;2.32;0,7248;USD;1
SO74744;1;TI-M267;brandi11;2014-01-16;2014-01-28;2014-01-23;Germany;Germany;Europe;1;24.99;2.00;0,6248;USD;1
SO74744;2;PK-7098;brandi11;2014-01-16;2014-01-28;2014-01-23;Germany;Germany;Europe;1;2.29;0.18;0,0573;USD;1
SO74722;1;TI-R092;edwin7;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;21.49;1.72;0,5373;USD;1
SO74735;1;WB-H098;rachel3;2014-01-16;2014-01-28;2014-01-23;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74735;2;HL-U509-R;rachel3;2014-01-16;2014-01-28;2014-01-23;Southwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74738;1;FE-6654;makayla12;2014-01-16;2014-01-28;2014-01-23;Canada;Canada;North America;1;21.98;1.76;0,5495;USD;1
SO74741;3;BC-M005;mindy7;2014-01-16;2014-01-28;2014-01-23;France;France;Europe;1;9.99;0.80;0,2498;USD;1
SO74741;4;WB-H098;mindy7;2014-01-16;2014-01-28;2014-01-23;France;France;Europe;1;4.99;0.40;0,1248;USD;1
SO74741;5;HL-U509-R;mindy7;2014-01-16;2014-01-28;2014-01-23;France;France;Europe;1;34.99;2.80;0,8748;USD;1
SO74737;1;WB-H098;alexandria32;2014-01-16;2014-01-28;2014-01-23;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74737;2;HL-U509-B;alexandria32;2014-01-16;2014-01-28;2014-01-23;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74737;3;GL-H102-L;alexandria32;2014-01-16;2014-01-28;2014-01-23;Northwest;United States;North America;1;24.49;1.96;0,6123;USD;1
SO74743;1;SH-W890-L;leah4;2014-01-16;2014-01-28;2014-01-23;France;France;Europe;1;69.99;5.60;1,7498;USD;1
SO74743;2;SO-R809-M;leah4;2014-01-16;2014-01-28;2014-01-23;France;France;Europe;1;8.99;0.72;0,2248;USD;1
SO74721;1;TT-M928;candace8;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74721;2;TI-M602;candace8;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;29.99;2.40;0,7498;USD;1
SO74741;1;TT-M928;mindy7;2014-01-16;2014-01-28;2014-01-23;France;France;Europe;1;4.99;0.40;0,1248;USD;1
SO74741;2;FE-6654;mindy7;2014-01-16;2014-01-28;2014-01-23;France;France;Europe;1;21.98;1.76;0,5495;USD;1
SO74719;2;TT-M928;shawna20;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74719;3;FE-6654;shawna20;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;21.98;1.76;0,5495;USD;1
SO74719;4;HL-U509-R;shawna20;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;34.99;2.80;0,8748;USD;1
SO74742;1;TT-M928;richard11;2014-01-16;2014-01-28;2014-01-23;United Kingdom;United Kingdom;Europe;1;4.99;0.40;0,1248;USD;1
SO74742;2;TI-M823;richard11;2014-01-16;2014-01-28;2014-01-23;United Kingdom;United Kingdom;Europe;1;35.00;2.80;0,875;USD;1
SO74742;3;CL-9009;richard11;2014-01-16;2014-01-28;2014-01-23;United Kingdom;United Kingdom;Europe;1;7.95;0.64;0,1988;USD;1
SO74753;3;FE-6654;caleb32;2014-01-16;2014-01-28;2014-01-23;Southwest;United States;North America;1;21.98;1.76;0,5495;USD;1
SO74753;4;HL-U509;caleb32;2014-01-16;2014-01-28;2014-01-23;Southwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74740;1;FE-6654;bryce15;2014-01-16;2014-01-28;2014-01-23;Northwest;United States;North America;1;21.98;1.76;0,5495;USD;1
SO74740;2;LJ-0192-M;bryce15;2014-01-16;2014-01-28;2014-01-23;Northwest;United States;North America;1;49.99;4.00;1,2498;USD;1
SO74739;1;FE-6654;jose53;2014-01-16;2014-01-28;2014-01-23;Southwest;United States;North America;1;21.98;1.76;0,5495;USD;1
SO74719;1;TI-M267;shawna20;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;24.99;2.00;0,6248;USD;1
SO74752;1;FE-6654;thomas28;2014-01-16;2014-01-28;2014-01-23;Northwest;United States;North America;1;21.98;1.76;0,5495;USD;1
SO74724;1;TT-R982;stacey21;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;3.99;0.32;0,0998;USD;1
SO74724;2;HL-U509-R;stacey21;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;34.99;2.80;0,8748;USD;1
SO74724;3;SO-R809-M;stacey21;2014-01-16;2014-01-28;2014-01-23;Australia;Australia;Pacific;1;8.99;0.72;0,2248;USD;1
SO74753;1;TI-M823;caleb32;2014-01-16;2014-01-28;2014-01-23;Southwest;United States;North America;1;35.00;2.80;0,875;USD;1
SO74753;2;TT-M928;caleb32;2014-01-16;2014-01-28;2014-01-23;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74736;1;WB-H098;kaitlyn13;2014-01-16;2014-01-28;2014-01-23;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74736;2;GL-H102-L;kaitlyn13;2014-01-16;2014-01-28;2014-01-23;Canada;Canada;North America;1;24.49;1.96;0,6123;USD;1
SO74751;1;TI-M823;arianna31;2014-01-16;2014-01-28;2014-01-23;Canada;Canada;North America;1;35.00;2.80;0,875;USD;1
SO74751;2;PK-7098;arianna31;2014-01-16;2014-01-28;2014-01-23;Canada;Canada;North America;1;2.29;0.18;0,0573;USD;1
SO74751;3;CL-9009;arianna31;2014-01-16;2014-01-28;2014-01-23;Canada;Canada;North America;1;7.95;0.64;0,1988;USD;1
SO74720;1;RA-H123;mariah34;2014-01-16;2014-01-28;2014-01-23;Southwest;United States;North America;1;120.00;9.60;3,00;USD;1
SO74759;1;TT-R982;chloe4;2014-01-17;2014-01-29;2014-01-24;Canada;Canada;North America;1;3.99;0.32;0,0998;USD;1
SO74759;2;HL-U509-R;chloe4;2014-01-17;2014-01-29;2014-01-24;Canada;Canada;North America;1;34.99;2.80;0,8748;USD;1
SO74778;1;TI-M823;ashley3;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;35.00;2.80;0,875;USD;1
SO74778;2;TT-M928;ashley3;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74778;3;HL-U509;ashley3;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74779;1;TI-M823;jillian15;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;35.00;2.80;0,875;USD;1
SO74760;5;ST-1401;miguel54;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;159.00;12.72;3,975;USD;1
SO74761;1;TI-M267;noah61;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;24.99;2.00;0,6248;USD;1
SO74761;2;PK-7098;noah61;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74760;1;TT-R982;miguel54;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;3.99;0.32;0,0998;USD;1
SO74760;2;TI-R092;miguel54;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;21.49;1.72;0,5373;USD;1
SO74760;3;PK-7098;miguel54;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74760;4;CL-9009;miguel54;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;7.95;0.64;0,1988;USD;1
SO74757;1;TT-M928;roger18;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74757;2;HL-U509-R;roger18;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;34.99;2.80;0,8748;USD;1
SO74757;3;SJ-0194-M;roger18;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;53.99;4.32;1,3498;USD;1
SO74757;4;GL-H102-M;roger18;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;24.49;1.96;0,6123;USD;1
SO74776;1;TT-T092;carla8;2014-01-17;2014-01-29;2014-01-24;France;France;Europe;1;4.99;0.40;0,1248;USD;1
SO74776;2;HL-U509-B;carla8;2014-01-17;2014-01-29;2014-01-24;France;France;Europe;1;34.99;2.80;0,8748;USD;1
SO74756;1;WB-H098;desirée2;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74756;2;PK-7098;desirée2;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;2.29;0.18;0,0573;USD;1
SO74763;1;TI-R982;samantha11;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;32.60;2.61;0,815;USD;1
SO74763;2;TT-R982;samantha11;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;3.99;0.32;0,0998;USD;1
SO74763;3;HL-U509;samantha11;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74763;4;LJ-0192-L;samantha11;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;49.99;4.00;1,2498;USD;1
SO74777;1;TI-T723;willie25;2014-01-17;2014-01-29;2014-01-24;France;France;Europe;1;28.99;2.32;0,7248;USD;1
SO74764;1;TI-M602;latoya5;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;29.99;2.40;0,7498;USD;1
SO74764;2;TT-M928;latoya5;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74764;3;HL-U509-R;latoya5;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74773;1;WB-H098;arianna1;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;4.99;0.40;0,1248;USD;1
SO74773;2;SO-R809-L;arianna1;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;8.99;0.72;0,2248;USD;1
SO74772;4;GL-H102-S;ebony6;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;24.49;1.96;0,6123;USD;1
SO74772;5;LJ-0192-S;ebony6;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;49.99;4.00;1,2498;USD;1
SO74770;1;FE-6654;dylan7;2014-01-17;2014-01-29;2014-01-24;Canada;Canada;North America;1;21.98;1.76;0,5495;USD;1
SO74770;2;BC-M005;dylan7;2014-01-17;2014-01-29;2014-01-24;Canada;Canada;North America;1;9.99;0.80;0,2498;USD;1
SO74770;3;GL-H102-S;dylan7;2014-01-17;2014-01-29;2014-01-24;Canada;Canada;North America;1;24.49;1.96;0,6123;USD;1
SO74770;4;WB-H098;dylan7;2014-01-17;2014-01-29;2014-01-24;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74766;1;BC-M005;samantha18;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;9.99;0.80;0,2498;USD;1
SO74766;2;HY-1023-70;samantha18;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;54.99;4.40;1,3748;USD;1
SO74766;3;CL-9009;samantha18;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;7.95;0.64;0,1988;USD;1
SO74772;1;TT-M928;ebony6;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;4.99;0.40;0,1248;USD;1
SO74772;2;TI-M602;ebony6;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;29.99;2.40;0,7498;USD;1
SO74772;3;FE-6654;ebony6;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;21.98;1.76;0,5495;USD;1
SO74774;2;TT-R982;claudia10;2014-01-17;2014-01-29;2014-01-24;Germany;Germany;Europe;1;3.99;0.32;0,0998;USD;1
SO74774;3;LJ-0192-M;claudia10;2014-01-17;2014-01-29;2014-01-24;Germany;Germany;Europe;1;49.99;4.00;1,2498;USD;1
SO74755;1;TI-M602;brent15;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;29.99;2.40;0,7498;USD;1
SO74765;1;BC-M005;steven17;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;9.99;0.80;0,2498;USD;1
SO74765;2;WB-H098;steven17;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74765;3;SJ-0194-M;steven17;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;53.99;4.32;1,3498;USD;1
SO74769;2;PK-7098;grace3;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74767;1;WB-H098;zachary15;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74767;2;HL-U509;zachary15;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74768;1;TT-M928;faith15;2014-01-17;2014-01-29;2014-01-24;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74768;2;PK-7098;faith15;2014-01-17;2014-01-29;2014-01-24;Canada;Canada;North America;1;2.29;0.18;0,0573;USD;1
SO74774;1;TI-R628;claudia10;2014-01-17;2014-01-29;2014-01-24;Germany;Germany;Europe;1;24.99;2.00;0,6248;USD;1
SO74762;2;PK-7098;elijah2;2014-01-17;2014-01-29;2014-01-24;Canada;Canada;North America;1;2.29;0.18;0,0573;USD;1
SO74762;1;TI-R982;elijah2;2014-01-17;2014-01-29;2014-01-24;Canada;Canada;North America;1;32.60;2.61;0,815;USD;1
SO74754;1;TT-R982;joanna17;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;3.99;0.32;0,0998;USD;1
SO74754;2;TI-R628;joanna17;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;24.99;2.00;0,6248;USD;1
SO74754;3;PK-7098;joanna17;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;2.29;0.18;0,0573;USD;1
SO74769;1;TT-M928;grace3;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74758;1;HL-U509-B;roy19;2014-01-17;2014-01-29;2014-01-24;Australia;Australia;Pacific;1;34.99;2.80;0,8748;USD;1
SO74775;1;TI-T723;jill28;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;28.99;2.32;0,7248;USD;1
SO74775;2;TT-T092;jill28;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;4.99;0.40;0,1248;USD;1
SO74775;3;BC-R205;jill28;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;8.99;0.72;0,2248;USD;1
SO74771;1;TT-M928;stacy19;2014-01-17;2014-01-29;2014-01-24;France;France;Europe;1;4.99;0.40;0,1248;USD;1
SO74771;2;TI-M267;stacy19;2014-01-17;2014-01-29;2014-01-24;France;France;Europe;1;24.99;2.00;0,6248;USD;1
SO74780;2;TI-M823;kimberly17;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;35.00;2.80;0,875;USD;1
SO74780;3;HL-U509-R;kimberly17;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74781;1;FE-6654;xavier31;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;21.98;1.76;0,5495;USD;1
SO74781;2;BC-M005;xavier31;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;9.99;0.80;0,2498;USD;1
SO74781;3;WB-H098;xavier31;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74781;4;CA-1098;xavier31;2014-01-17;2014-01-29;2014-01-24;Southwest;United States;North America;1;8.99;0.72;0,2248;USD;1
SO74779;2;PK-7098;jillian15;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74779;3;RA-H123;jillian15;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;120.00;9.60;3,00;USD;1
SO74779;4;LJ-0192-L;jillian15;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;49.99;4.00;1,2498;USD;1
SO74782;1;HL-U509-B;jerry7;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;34.99;2.80;0,8748;USD;1
SO74783;1;LJ-0192-L;julio18;2014-01-17;2014-01-29;2014-01-24;United Kingdom;United Kingdom;Europe;1;49.99;4.00;1,2498;USD;1
SO74780;1;TT-M928;kimberly17;2014-01-17;2014-01-29;2014-01-24;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74784;1;CL-9009;nancy7;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;7.95;0.64;0,1988;USD;1
SO74795;1;TT-M928;bianca3;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74795;2;TI-M267;bianca3;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;24.99;2.00;0,6248;USD;1
SO74795;3;HL-U509-B;bianca3;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;34.99;2.80;0,8748;USD;1
SO74793;1;PK-7098;brandy20;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;2.29;0.18;0,0573;USD;1
SO74793;2;RA-H123;brandy20;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;120.00;9.60;3,00;USD;1
SO74796;1;TT-T092;miguel16;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74796;2;PK-7098;miguel16;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74803;1;SH-W890-L;eduardo63;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;69.99;5.60;1,7498;USD;1
SO74803;2;GL-H102-L;eduardo63;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;24.49;1.96;0,6123;USD;1
SO74788;1;WB-H098;anne12;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74788;2;CA-1098;anne12;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;8.99;0.72;0,2248;USD;1
SO74797;1;TI-R982;vincent10;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;32.60;2.61;0,815;USD;1
SO74797;2;TT-R982;vincent10;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;3.99;0.32;0,0998;USD;1
SO74797;3;LJ-0192-M;vincent10;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;49.99;4.00;1,2498;USD;1
SO74797;4;CA-1098;vincent10;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;8.99;0.72;0,2248;USD;1
SO74806;3;HL-U509;gabrielle20;2014-01-18;2014-01-30;2014-01-25;France;France;Europe;1;34.99;2.80;0,8748;USD;1
SO74787;1;TI-R092;deanna47;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;21.49;1.72;0,5373;USD;1
SO74787;2;PK-7098;deanna47;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;2.29;0.18;0,0573;USD;1
SO74805;1;TT-M928;carl4;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74805;2;PK-7098;carl4;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;2.29;0.18;0,0573;USD;1
SO74798;1;TI-M602;nicole49;2014-01-18;2014-01-30;2014-01-25;Northwest;United States;North America;1;29.99;2.40;0,7498;USD;1
SO74802;1;WB-H098;darren20;2014-01-18;2014-01-30;2014-01-25;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74804;1;SH-W890-L;jonathan47;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;69.99;5.60;1,7498;USD;1
SO74804;2;CA-1098;jonathan47;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;8.99;0.72;0,2248;USD;1
SO74804;3;LJ-0192-L;jonathan47;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;49.99;4.00;1,2498;USD;1
SO74806;1;TI-M267;gabrielle20;2014-01-18;2014-01-30;2014-01-25;France;France;Europe;1;24.99;2.00;0,6248;USD;1
SO74806;2;TT-M928;gabrielle20;2014-01-18;2014-01-30;2014-01-25;France;France;Europe;1;4.99;0.40;0,1248;USD;1
SO74790;1;SJ-0194-M;alyssa64;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;53.99;4.32;1,3498;USD;1
SO74790;2;CA-1098;alyssa64;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;8.99;0.72;0,2248;USD;1
SO74791;1;CA-1098;kimberly21;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;8.99;0.72;0,2248;USD;1
SO74807;1;TT-M928;tamara32;2014-01-18;2014-01-30;2014-01-25;United Kingdom;United Kingdom;Europe;1;4.99;0.40;0,1248;USD;1
SO74807;2;TI-M267;tamara32;2014-01-18;2014-01-30;2014-01-25;United Kingdom;United Kingdom;Europe;1;24.99;2.00;0,6248;USD;1
SO74807;3;PK-7098;tamara32;2014-01-18;2014-01-30;2014-01-25;United Kingdom;United Kingdom;Europe;1;2.29;0.18;0,0573;USD;1
SO74800;1;BC-M005;haley51;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;9.99;0.80;0,2498;USD;1
SO74800;2;WB-H098;haley51;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74789;1;SH-W890-L;nelson19;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;69.99;5.60;1,7498;USD;1
SO74789;2;CA-1098;nelson19;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;8.99;0.72;0,2248;USD;1
SO74808;1;TI-M823;richard79;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;35.00;2.80;0,875;USD;1
SO74808;2;PK-7098;richard79;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;2.29;0.18;0,0573;USD;1
SO74799;1;TI-M602;nicole47;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;29.99;2.40;0,7498;USD;1
SO74810;1;LJ-0192-L;roy26;2014-01-18;2014-01-30;2014-01-25;United Kingdom;United Kingdom;Europe;1;49.99;4.00;1,2498;USD;1
SO74809;1;FE-6654;garrett3;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;21.98;1.76;0,5495;USD;1
SO74809;2;CL-9009;garrett3;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;7.95;0.64;0,1988;USD;1
SO74786;1;TI-M267;kristy12;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;24.99;2.00;0,6248;USD;1
SO74786;2;PK-7098;kristy12;2014-01-18;2014-01-30;2014-01-25;Australia;Australia;Pacific;1;2.29;0.18;0,0573;USD;1
SO74794;1;PK-7098;kimberly14;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74792;1;SJ-0194-X;caleb14;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;53.99;4.32;1,3498;USD;1
SO74801;1;BC-M005;jan18;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;9.99;0.80;0,2498;USD;1
SO74801;2;WB-H098;jan18;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74801;3;HL-U509-R;jan18;2014-01-18;2014-01-30;2014-01-25;Canada;Canada;North America;1;34.99;2.80;0,8748;USD;1
SO74785;1;CL-9009;adrian15;2014-01-18;2014-01-30;2014-01-25;Southwest;United States;North America;1;7.95;0.64;0,1988;USD;1
SO74822;1;SH-W890-L;jada14;2014-01-19;2014-01-31;2014-01-26;Canada;Canada;North America;1;69.99;5.60;1,7498;USD;1
SO74822;2;LJ-0192-X;jada14;2014-01-19;2014-01-31;2014-01-26;Canada;Canada;North America;1;49.99;4.00;1,2498;USD;1
SO74814;1;SJ-0194-M;kaylee31;2014-01-19;2014-01-31;2014-01-26;Northwest;United States;North America;1;53.99;4.32;1,3498;USD;1
SO74824;1;SH-W890-L;sean49;2014-01-19;2014-01-31;2014-01-26;Canada;Canada;North America;1;69.99;5.60;1,7498;USD;1
SO74824;2;CA-1098;sean49;2014-01-19;2014-01-31;2014-01-26;Canada;Canada;North America;1;8.99;0.72;0,2248;USD;1
SO74838;1;FE-6654;isaiah41;2014-01-19;2014-01-31;2014-01-26;Southwest;United States;North America;1;21.98;1.76;0,5495;USD;1
