SalesOrderNumber;SalesOrderLineNumber;ProductId;CustomerUsername;OrderDate;DueDate;ShipDate;SalesTerritoryRegion;SalesTerritoryCountry;SalesTerritoryContinent;OrderQuantity;SalesAmount;TaxAmt;Freight;Currency;AverageRate
SO44176;1;BK-R93R-56;virginia12;2011-03-09;2011-03-21;2011-03-16;France;France;Europe;1;23264.48;1861.16;89,4568;FRF;0,153808293343177
SO44201;1;BK-R93R-52;calvin1;2011-03-16;2011-03-28;2011-03-23;France;France;Europe;1;24023.79;1921.90;89,4568;FRF;0,148946945098156
SO44226;1;BK-R93R-52;robyn3;2011-03-21;2011-04-02;2011-03-28;France;France;Europe;1;23892.82;1911.43;89,4568;FRF;0,149763373869287
SO44231;1;BK-R50B-60;johnathan18;2011-03-21;2011-04-02;2011-03-28;France;France;Europe;1;4668.02;373.44;17,4775;FRF;0,149763373869287
SO44227;1;BK-M82B-42;maria40;2011-03-21;2011-04-02;2011-03-28;France;France;Europe;1;22535.48;1802.84;84,3748;FRF;0,149763373869287
SO44239;1;BK-R93R-44;kyle34;2011-03-23;2011-04-04;2011-03-30;France;France;Europe;1;23857.04;1908.56;89,4568;FRF;0,149988000959923
SO44246;1;BK-R93R-48;kurt17;2011-03-24;2011-04-05;2011-03-31;France;France;Europe;1;23950.08;1916.01;89,4568;FRF;0,14940536664077
SO44257;1;BK-R93R-52;shawna3;2011-03-27;2011-04-08;2011-04-03;France;France;Europe;1;23842.37;1907.39;89,4568;FRF;0,150080292956732
SO44272;1;BK-R93R-44;wendy16;2011-03-30;2011-04-11;2011-04-06;France;France;Europe;1;23801.22;1904.10;89,4568;FRF;0,150339767875398
SO44322;1;BK-R50R-48;candace5;2011-03-31;2011-04-12;2011-04-07;France;France;Europe;1;4681.51;374.52;17,4775;FRF;0,149331740461435
SO44324;1;BK-R93R-44;clifford13;2011-04-01;2011-04-13;2011-04-08;France;France;Europe;1;23920.02;1913.60;89,4568;FRF;0,149593106749641
SO44440;1;BK-R93R-48;kaitlin19;2011-04-22;2011-05-04;2011-04-29;France;France;Europe;1;24473.58;1957.89;89,4568;FRF;0,146209518239637
SO44447;1;BK-R93R-48;alan21;2011-04-26;2011-05-08;2011-05-03;France;France;Europe;1;24356.21;1948.50;89,4568;FRF;0,14691406996048
SO44591;1;BK-R50R-52;cara9;2011-05-05;2011-05-17;2011-05-12;France;France;Europe;1;4712.55;377.00;17,4775;FRF;0,148348143422985
SO44597;1;BK-R93R-62;kaylee15;2011-05-06;2011-05-18;2011-05-13;France;France;Europe;1;24341.54;1947.32;89,4568;FRF;0,147002616646576
SO44623;1;BK-R93R-48;nichole16;2011-05-10;2011-05-22;2011-05-17;France;France;Europe;1;24024.50;1921.96;89,4568;FRF;0,148942508191838
SO44644;1;BK-R93R-44;mathew15;2011-05-13;2011-05-25;2011-05-20;France;France;Europe;1;24419.19;1953.54;89,4568;FRF;0,146535175768943
SO44643;1;BK-R93R-56;theresa1;2011-05-13;2011-05-25;2011-05-20;France;France;Europe;1;24419.19;1953.54;89,4568;FRF;0,146535175768943
SO44652;1;BK-M82B-44;emma5;2011-05-14;2011-05-26;2011-05-21;France;France;Europe;1;23292.83;1863.43;84,3748;FRF;0,144893937637649
SO44680;1;BK-R93R-48;francisco11;2011-05-19;2011-05-31;2011-05-26;France;France;Europe;1;24517.23;1961.38;89,4568;FRF;0,145949180495352
SO44681;1;BK-R50B-52;francisco15;2011-05-19;2011-05-31;2011-05-26;France;France;Europe;1;4790.01;383.20;17,4775;FRF;0,145949180495352
SO44691;1;BK-M82S-44;bradley8;2011-05-21;2011-06-02;2011-05-28;France;France;Europe;1;23147.13;1851.77;84,9998;FRF;0,146886016451234
SO44703;1;BK-R93R-44;adriana19;2011-05-24;2011-06-05;2011-05-31;France;France;Europe;1;24595.95;1967.68;89,4568;FRF;0,145482054788542
SO44729;1;BK-R93R-62;brad1;2011-05-29;2011-06-10;2011-06-05;France;France;Europe;1;24593.81;1967.50;89,4568;FRF;0,145494754914085
SO44734;1;BK-R93R-52;bethany18;2011-05-30;2011-06-11;2011-06-06;France;France;Europe;1;24437.79;1955.02;89,4568;FRF;0,146423603484882
SO44803;1;BK-R93R-62;albert4;2011-05-31;2011-06-12;2011-06-07;France;France;Europe;1;24424.56;1953.96;89,4568;FRF;0,146502974010372
SO44816;1;BK-R93R-48;rosa20;2011-06-02;2011-06-14;2011-06-09;France;France;Europe;1;24647.12;1971.77;89,4568;FRF;0,145180023228804
SO44826;1;BK-R93R-56;margaret25;2011-06-03;2011-06-15;2011-06-10;France;France;Europe;1;24792.76;1983.42;89,4568;FRF;0,144327218670169
SO44849;1;BK-R50R-60;cedric39;2011-06-07;2011-06-19;2011-06-14;France;France;Europe;1;4883.27;390.66;17,4775;FRF;0,143161873129948
SO44848;1;BK-M82B-38;kelli15;2011-06-07;2011-06-19;2011-06-14;France;France;Europe;1;23574.64;1885.97;84,3748;FRF;0,143161873129948
SO44874;1;BK-R50R-58;tonya2;2011-06-10;2011-06-22;2011-06-17;France;France;Europe;1;4980.45;398.44;17,4775;FRF;0,140368607964515
SO44901;1;BK-R93R-52;andres14;2011-06-13;2011-06-25;2011-06-20;France;France;Europe;1;25761.04;2060.88;89,4568;FRF;0,138902393288236
SO44929;1;BK-R93R-48;ashley20;2011-06-17;2011-06-29;2011-06-24;France;France;Europe;1;25838.69;2067.10;89,4568;FRF;0,13848497438028
SO44935;1;BK-R93R-48;terrance17;2011-06-18;2011-06-30;2011-06-25;France;France;Europe;1;26228.72;2098.30;89,4568;FRF;0,136425648021828
SO44948;1;BK-R93R-48;kyle39;2011-06-19;2011-07-01;2011-06-26;France;France;Europe;1;26366.48;2109.32;89,4568;FRF;0,135712831648232
SO44987;1;BK-R93R-56;lawrence6;2011-06-24;2011-07-06;2011-07-01;France;France;Europe;1;25871.61;2069.73;89,4568;FRF;0,138308760476889
SO44988;1;BK-R50B-44;byron5;2011-06-24;2011-07-06;2011-07-01;France;France;Europe;1;5054.62;404.37;17,4775;FRF;0,138308760476889
SO45006;1;BK-R93R-48;isaac5;2011-06-27;2011-07-09;2011-07-04;France;France;Europe;1;25540.26;2043.22;89,4568;FRF;0,140103115893297
SO43714;1;BK-R93R-44;latasha8;2011-01-02;2011-01-14;2011-01-09;United Kingdom;United Kingdom;Europe;1;2213.16;177.05;89,4568;GBP;1,61681487469685
SO43721;1;BK-R93R-62;louis20;2011-01-03;2011-01-15;2011-01-10;United Kingdom;United Kingdom;Europe;1;2211.01;176.88;89,4568;GBP;1,61838485191779
SO43722;1;BK-R93R-48;albert15;2011-01-04;2011-01-16;2011-01-11;United Kingdom;United Kingdom;Europe;1;2210.30;176.82;89,4568;GBP;1,61890885543144
SO43729;1;BK-M82S-44;mayra9;2011-01-06;2011-01-18;2011-01-13;United Kingdom;United Kingdom;Europe;1;2094.05;167.52;84,9998;GBP;1,62364020133138
SO43739;1;BK-R93R-62;phillip6;2011-01-08;2011-01-20;2011-01-15;United Kingdom;United Kingdom;Europe;1;2219.24;177.54;89,4568;GBP;1,61238310222509
SO43742;1;BK-R93R-56;tamara20;2011-01-09;2011-01-21;2011-01-16;United Kingdom;United Kingdom;Europe;1;2221.39;177.71;89,4568;GBP;1,61082474226804
SO43756;1;BK-R50B-58;cedric16;2011-01-12;2011-01-24;2011-01-19;United Kingdom;United Kingdom;Europe;1;436.10;34.89;17,4775;GBP;1,60307790958641
SO43788;1;BK-M82B-48;latoya18;2011-01-19;2011-01-31;2011-01-26;United Kingdom;United Kingdom;Europe;1;2096.21;167.70;84,3748;GBP;1,61004669135405
SO43801;1;BK-R93R-44;blake62;2011-01-21;2011-02-02;2011-01-28;United Kingdom;United Kingdom;Europe;1;2200.28;176.02;89,4568;GBP;1,62628069604814
SO43804;1;BK-R93R-62;savannah17;2011-01-22;2011-02-03;2011-01-29;United Kingdom;United Kingdom;Europe;1;2202.78;176.22;89,4568;GBP;1,62443144899285
SO43823;1;BK-R50B-52;armando10;2011-01-25;2011-02-06;2011-02-01;United Kingdom;United Kingdom;Europe;1;431.20;34.50;17,4775;GBP;1,62127107652399
SO43832;1;BK-R93R-62;isaiah9;2011-01-26;2011-02-07;2011-02-02;United Kingdom;United Kingdom;Europe;1;2204.21;176.34;89,4568;GBP;1,62337662337662
SO43935;1;BK-R50B-60;virginia10;2011-02-02;2011-02-14;2011-02-09;United Kingdom;United Kingdom;Europe;1;435.19;34.82;17,4775;GBP;1,60642570281124
SO43941;1;BK-R93R-56;marie44;2011-02-03;2011-02-15;2011-02-10;United Kingdom;United Kingdom;Europe;1;2222.82;177.83;89,4568;GBP;1,60978750804894
SO43954;1;BK-R93R-44;virginia16;2011-02-05;2011-02-17;2011-02-12;United Kingdom;United Kingdom;Europe;1;2222.46;177.80;89,4568;GBP;1,61004669135405
SO43955;1;BK-R93R-56;andre10;2011-02-05;2011-02-17;2011-02-12;United Kingdom;United Kingdom;Europe;1;2222.46;177.80;89,4568;GBP;1,61004669135405
SO43953;1;BK-R50B-52;colleen38;2011-02-05;2011-02-17;2011-02-12;United Kingdom;United Kingdom;Europe;1;434.21;34.74;17,4775;GBP;1,61004669135405
SO43974;1;BK-R93R-48;mario2;2011-02-09;2011-02-21;2011-02-16;United Kingdom;United Kingdom;Europe;1;2215.66;177.25;89,4568;GBP;1,61498708010336
SO43988;1;BK-M82S-38;alexis28;2011-02-12;2011-02-24;2011-02-19;United Kingdom;United Kingdom;Europe;1;2103.23;168.26;84,9998;GBP;1,61655350792111
SO44010;1;BK-R93R-62;jan4;2011-02-17;2011-03-01;2011-02-24;United Kingdom;United Kingdom;Europe;1;2185.97;174.88;89,4568;GBP;1,63692912096906
SO44016;1;BK-M82B-44;claudia7;2011-02-18;2011-03-02;2011-02-25;United Kingdom;United Kingdom;Europe;1;2063.47;165.08;84,3748;GBP;1,63559044815178
SO44015;1;BK-R93R-44;dominic19;2011-02-18;2011-03-02;2011-02-25;United Kingdom;United Kingdom;Europe;1;2187.75;175.02;89,4568;GBP;1,63559044815178
SO44032;1;BK-M82S-38;robin2;2011-02-21;2011-03-05;2011-02-28;United Kingdom;United Kingdom;Europe;1;2075.69;166.06;84,9998;GBP;1,63800163800164
SO44031;1;BK-R93R-52;teresa18;2011-02-21;2011-03-05;2011-02-28;United Kingdom;United Kingdom;Europe;1;2184.53;174.76;89,4568;GBP;1,63800163800164
SO44042;1;BK-R93R-52;warren9;2011-02-23;2011-03-07;2011-03-02;United Kingdom;United Kingdom;Europe;1;2182.39;174.59;89,4568;GBP;1,63961305131989
SO44043;1;BK-R93R-44;sandra9;2011-02-23;2011-03-07;2011-03-02;United Kingdom;United Kingdom;Europe;1;2182.39;174.59;89,4568;GBP;1,63961305131989
SO44044;1;BK-R93R-56;claudia13;2011-02-23;2011-03-07;2011-03-02;United Kingdom;United Kingdom;Europe;1;2182.39;174.59;89,4568;GBP;1,63961305131989
SO44051;1;BK-R93R-62;ariana14;2011-02-25;2011-03-09;2011-03-04;United Kingdom;United Kingdom;Europe;1;2171.65;173.73;89,4568;GBP;1,64771791069369
SO44063;1;BK-M82S-38;anne4;2011-02-27;2011-03-11;2011-03-06;United Kingdom;United Kingdom;Europe;1;2065.49;165.24;84,9998;GBP;1,64609053497942
SO44134;1;BK-R93R-62;allen15;2011-03-01;2011-03-13;2011-03-08;United Kingdom;United Kingdom;Europe;1;2188.47;175.08;89,4568;GBP;1,63505559189012
SO44138;1;BK-R93R-62;jaime26;2011-03-02;2011-03-14;2011-03-09;United Kingdom;United Kingdom;Europe;1;2188.47;175.08;89,4568;GBP;1,63505559189012
SO44139;1;BK-R93R-44;charles12;2011-03-02;2011-03-14;2011-03-09;United Kingdom;United Kingdom;Europe;1;2188.47;175.08;89,4568;GBP;1,63505559189012
SO44152;1;BK-M82S-44;nicole4;2011-03-04;2011-03-16;2011-03-11;United Kingdom;United Kingdom;Europe;1;2077.05;166.16;84,9998;GBP;1,63692912096906
SO44161;1;BK-R93R-56;michele34;2011-03-06;2011-03-18;2011-03-13;United Kingdom;United Kingdom;Europe;1;2163.42;173.07;89,4568;GBP;1,65398610651671
SO44173;1;BK-R93R-48;spencer23;2011-03-08;2011-03-20;2011-03-15;United Kingdom;United Kingdom;Europe;1;2170.22;173.62;89,4568;GBP;1,64880461665293
SO44177;1;BK-M82B-44;jerome7;2011-03-09;2011-03-21;2011-03-16;United Kingdom;United Kingdom;Europe;1;2046.93;163.75;84,3748;GBP;1,64880461665293
SO44188;1;BK-R50B-60;theodore2;2011-03-13;2011-03-25;2011-03-20;United Kingdom;United Kingdom;Europe;1;426.59;34.13;17,4775;GBP;1,63880694854146
SO44189;1;BK-R50R-60;clarence31;2011-03-13;2011-03-25;2011-03-20;United Kingdom;United Kingdom;Europe;1;426.59;34.13;17,4775;GBP;1,63880694854146
SO44206;1;BK-M82S-48;shannon4;2011-03-17;2011-03-29;2011-03-24;United Kingdom;United Kingdom;Europe;1;2104.93;168.39;84,9998;GBP;1,61524794055888
SO44210;1;BK-R93R-62;logan47;2011-03-18;2011-03-30;2011-03-25;United Kingdom;United Kingdom;Europe;1;2215.31;177.22;89,4568;GBP;1,61524794055888
SO44223;1;BK-R93R-62;kurt3;2011-03-20;2011-04-01;2011-03-27;United Kingdom;United Kingdom;Europe;1;2240.00;179.20;89,4568;GBP;1,59744408945687
SO44228;1;BK-M82S-38;emily6;2011-03-21;2011-04-02;2011-03-28;United Kingdom;United Kingdom;Europe;1;2136.55;170.92;84,9998;GBP;1,59134309357097
SO44225;1;BK-R50R-60;kayla12;2011-03-21;2011-04-02;2011-03-28;United Kingdom;United Kingdom;Europe;1;439.31;35.15;17,4775;GBP;1,59134309357097
SO44233;1;BK-R93R-62;clayton26;2011-03-22;2011-04-03;2011-03-29;United Kingdom;United Kingdom;Europe;1;2248.58;179.89;89,4568;GBP;1,59134309357097
SO44249;1;BK-R93R-52;shawn18;2011-03-25;2011-04-06;2011-04-01;United Kingdom;United Kingdom;Europe;1;2219.60;177.57;89,4568;GBP;1,6121231662099
SO44252;1;BK-R93R-48;manuel19;2011-03-26;2011-04-07;2011-04-02;United Kingdom;United Kingdom;Europe;1;2213.52;177.08;89,4568;GBP;1,61655350792111
SO44262;1;BK-R50R-60;heidi9;2011-03-27;2011-04-08;2011-04-03;United Kingdom;United Kingdom;Europe;1;434.63;34.77;17,4775;GBP;1,60849284220685
SO44268;1;BK-R93R-48;danny5;2011-03-28;2011-04-09;2011-04-04;United Kingdom;United Kingdom;Europe;1;2244.65;179.57;89,4568;GBP;1,59413358839471
SO44270;1;BK-R93R-56;mallory8;2011-03-30;2011-04-11;2011-04-06;United Kingdom;United Kingdom;Europe;1;2246.08;179.69;89,4568;GBP;1,59311773140035
SO44271;1;BK-R93R-56;lisa22;2011-03-30;2011-04-11;2011-04-06;United Kingdom;United Kingdom;Europe;1;2246.08;179.69;89,4568;GBP;1,59311773140035
SO44320;1;BK-R93R-56;lacey31;2011-03-31;2011-04-12;2011-04-07;United Kingdom;United Kingdom;Europe;1;2254.67;180.37;89,4568;GBP;1,58704967465482
SO44333;1;BK-M82S-42;arthur41;2011-04-04;2011-04-16;2011-04-11;United Kingdom;United Kingdom;Europe;1;2122.61;169.81;84,9998;GBP;1,60179400929041
SO44335;1;BK-R50R-62;kristina14;2011-04-04;2011-04-16;2011-04-11;United Kingdom;United Kingdom;Europe;1;436.45;34.92;17,4775;GBP;1,60179400929041
SO44344;1;BK-R93R-62;emmanuel3;2011-04-06;2011-04-18;2011-04-13;United Kingdom;United Kingdom;Europe;1;2233.20;178.66;89,4568;GBP;1,60230732254446
SO44348;1;BK-R93R-52;jay11;2011-04-07;2011-04-19;2011-04-14;United Kingdom;United Kingdom;Europe;1;2236.78;178.94;89,4568;GBP;1,59974404095345
SO44360;1;BK-R93R-44;craig7;2011-04-08;2011-04-20;2011-04-15;United Kingdom;United Kingdom;Europe;1;2218.89;177.51;89,4568;GBP;1,61264312207708
SO44359;1;BK-R93R-44;claudia12;2011-04-08;2011-04-20;2011-04-15;United Kingdom;United Kingdom;Europe;1;2218.89;177.51;89,4568;GBP;1,61264312207708
SO44368;1;BK-R93R-56;billy9;2011-04-09;2011-04-21;2011-04-16;United Kingdom;United Kingdom;Europe;1;2231.77;178.54;89,4568;GBP;1,60333493666827
SO44374;1;BK-R93R-62;willie10;2011-04-10;2011-04-22;2011-04-17;United Kingdom;United Kingdom;Europe;1;2236.42;178.91;89,4568;GBP;1,6
SO44375;1;BK-R93R-62;robyn14;2011-04-10;2011-04-22;2011-04-17;United Kingdom;United Kingdom;Europe;1;2236.42;178.91;89,4568;GBP;1,6
SO44382;1;BK-M82S-48;randy24;2011-04-11;2011-04-23;2011-04-18;United Kingdom;United Kingdom;Europe;1;2132.13;170.57;84,9998;GBP;1,59464200287036
SO44381;1;BK-R93R-52;derrick0;2011-04-11;2011-04-23;2011-04-18;United Kingdom;United Kingdom;Europe;1;2243.93;179.51;89,4568;GBP;1,59464200287036
SO44427;1;BK-R93R-56;toni10;2011-04-19;2011-05-01;2011-04-26;United Kingdom;United Kingdom;Europe;1;2269.34;181.55;89,4568;GBP;1,57678965625985
SO44432;1;BK-R93R-56;natalie18;2011-04-20;2011-05-02;2011-04-27;United Kingdom;United Kingdom;Europe;1;2268.62;181.49;89,4568;GBP;1,57728706624606
SO44439;1;BK-R93R-62;clinton12;2011-04-22;2011-05-04;2011-04-29;United Kingdom;United Kingdom;Europe;1;2265.40;181.23;89,4568;GBP;1,57952930026852
SO44452;1;BK-R50B-58;carolann0;2011-04-26;2011-05-08;2011-05-03;United Kingdom;United Kingdom;Europe;1;442.81;35.42;17,4775;GBP;1,57878118092832
SO44460;1;BK-R50B-60;gary30;2011-04-27;2011-05-09;2011-05-04;United Kingdom;United Kingdom;Europe;1;443.37;35.47;17,4775;GBP;1,57678965625985
SO44462;1;BK-R93R-44;olivia26;2011-04-28;2011-05-10;2011-05-05;United Kingdom;United Kingdom;Europe;1;2265.40;181.23;89,4568;GBP;1,57952930026852
SO44602;1;BK-R93R-56;curtis1;2011-05-07;2011-05-19;2011-05-14;United Kingdom;United Kingdom;Europe;1;2267.91;181.43;89,4568;GBP;1,57778479015462
SO44603;1;BK-R50B-52;joe40;2011-05-07;2011-05-19;2011-05-14;United Kingdom;United Kingdom;Europe;1;443.09;35.45;17,4775;GBP;1,57778479015462
SO44636;1;BK-R93R-56;riley2;2011-05-12;2011-05-24;2011-05-19;United Kingdom;United Kingdom;Europe;1;2255.03;180.40;89,4568;GBP;1,58679784195494
SO44645;1;BK-M82S-38;jessie3;2011-05-13;2011-05-25;2011-05-20;United Kingdom;United Kingdom;Europe;1;2139.61;171.17;84,9998;GBP;1,5890672175433
SO44651;1;BK-R93R-52;naomi13;2011-05-14;2011-05-26;2011-05-21;United Kingdom;United Kingdom;Europe;1;2242.86;179.43;89,4568;GBP;1,59540523292916
SO44653;1;BK-R50R-44;jerome0;2011-05-14;2011-05-26;2011-05-21;United Kingdom;United Kingdom;Europe;1;438.19;35.06;17,4775;GBP;1,59540523292916
SO44686;1;BK-R93R-52;eugene8;2011-05-20;2011-06-01;2011-05-27;United Kingdom;United Kingdom;Europe;1;2240.35;179.23;89,4568;GBP;1,59718894745248
SO44687;1;BK-R50B-52;kelli16;2011-05-20;2011-06-01;2011-05-27;United Kingdom;United Kingdom;Europe;1;437.71;35.02;17,4775;GBP;1,59718894745248
SO44719;1;BK-R93R-52;edward20;2011-05-27;2011-06-08;2011-06-03;United Kingdom;United Kingdom;Europe;1;2256.81;180.55;89,4568;GBP;1,58553987632789
SO44730;1;BK-R93R-44;nelson5;2011-05-29;2011-06-10;2011-06-05;United Kingdom;United Kingdom;Europe;1;2253.24;180.26;89,4568;GBP;1,58805780530411
SO44809;1;BK-R50B-52;heather16;2011-06-01;2011-06-13;2011-06-08;United Kingdom;United Kingdom;Europe;1;440.71;35.26;17,4775;GBP;1,58629441624365
SO44817;1;BK-R93R-48;kayla31;2011-06-02;2011-06-14;2011-06-09;United Kingdom;United Kingdom;Europe;1;2263.97;181.12;89,4568;GBP;1,58052789631737
SO44867;1;BK-R93R-52;clayton36;2011-06-08;2011-06-20;2011-06-15;United Kingdom;United Kingdom;Europe;1;2265.76;181.26;89,4568;GBP;1,57927984838913
SO44885;1;BK-R93R-62;riley19;2011-06-11;2011-06-23;2011-06-18;United Kingdom;United Kingdom;Europe;1;2271.49;181.72;89,4568;GBP;1,5752993068683
SO44889;1;BK-M82B-38;anne19;2011-06-12;2011-06-24;2011-06-19;United Kingdom;United Kingdom;Europe;1;2146.49;171.72;84,3748;GBP;1,57232704402516
SO44899;1;BK-M82B-48;carrie19;2011-06-12;2011-06-24;2011-06-19;United Kingdom;United Kingdom;Europe;1;2146.49;171.72;84,3748;GBP;1,57232704402516
SO44890;1;BK-M82S-44;meredith11;2011-06-12;2011-06-24;2011-06-19;United Kingdom;United Kingdom;Europe;1;2162.39;172.99;84,9998;GBP;1,57232704402516
SO44900;1;BK-R93R-56;renee5;2011-06-13;2011-06-25;2011-06-20;United Kingdom;United Kingdom;Europe;1;2305.84;184.47;89,4568;GBP;1,55183116076971
SO44906;1;BK-R93R-44;barry12;2011-06-14;2011-06-26;2011-06-21;United Kingdom;United Kingdom;Europe;1;2305.84;184.47;89,4568;GBP;1,55183116076971
SO44928;1;BK-R93R-56;lee13;2011-06-17;2011-06-29;2011-06-24;United Kingdom;United Kingdom;Europe;1;2294.39;183.55;89,4568;GBP;1,55957579538366
SO44934;1;BK-R93R-48;heidi6;2011-06-18;2011-06-30;2011-06-25;United Kingdom;United Kingdom;Europe;1;2290.81;183.26;89,4568;GBP;1,56201187129022
SO44958;1;BK-R50B-58;dennis12;2011-06-20;2011-07-02;2011-06-27;United Kingdom;United Kingdom;Europe;1;457.56;36.60;17,4775;GBP;1,52788388082506
SO44967;1;BK-R93R-62;gilbert40;2011-06-21;2011-07-03;2011-06-28;United Kingdom;United Kingdom;Europe;1;2337.33;186.99;89,4568;GBP;1,53092467850582
SO44974;1;BK-R93R-48;ronald8;2011-06-22;2011-07-04;2011-06-29;United Kingdom;United Kingdom;Europe;1;2341.62;187.33;89,4568;GBP;1,5281173594132
SO45008;1;BK-R93R-52;gilbert24;2011-06-27;2011-07-09;2011-07-04;United Kingdom;United Kingdom;Europe;1;2358.80;188.70;89,4568;GBP;1,51699029126214
SO45016;1;BK-R93R-62;melvin11;2011-06-28;2011-07-10;2011-07-05;United Kingdom;United Kingdom;Europe;1;2353.79;188.30;89,4568;GBP;1,52021891152326
SO45031;1;BK-R93R-52;jerome20;2011-06-30;2011-07-12;2011-07-07;United Kingdom;United Kingdom;Europe;1;2375.97;190.08;89,4568;GBP;1,50602409638554
SO45083;1;BK-R93R-48;alejandro4;2011-07-02;2011-07-14;2011-07-09;United Kingdom;United Kingdom;Europe;1;2395.29;191.62;89,4568;GBP;1,49387511204063
SO45087;1;BK-M82B-44;joseph21;2011-07-03;2011-07-15;2011-07-10;United Kingdom;United Kingdom;Europe;1;2276.43;182.11;84,3748;GBP;1,48257968865827
SO45088;1;BK-M82S-42;colin41;2011-07-03;2011-07-15;2011-07-10;United Kingdom;United Kingdom;Europe;1;2293.29;183.46;84,9998;GBP;1,48257968865827
SO45095;1;BK-M82S-38;george13;2011-07-04;2011-07-16;2011-07-11;United Kingdom;United Kingdom;Europe;1;2284.79;182.78;84,9998;GBP;1,48809523809524
SO45109;1;BK-R93R-44;brendan4;2011-07-07;2011-07-19;2011-07-14;United Kingdom;United Kingdom;Europe;1;2395.65;191.65;89,4568;GBP;1,49365197908887
SO45112;1;BK-R50R-62;brianna24;2011-07-07;2011-07-19;2011-07-14;United Kingdom;United Kingdom;Europe;1;468.05;37.44;17,4775;GBP;1,49365197908887
SO45130;1;BK-R93R-52;dalton29;2011-07-11;2011-07-23;2011-07-18;United Kingdom;United Kingdom;Europe;1;2399.23;191.94;89,4568;GBP;1,49142431021626
SO45146;1;BK-R93R-62;maria59;2011-07-13;2011-07-25;2011-07-20;United Kingdom;United Kingdom;Europe;1;2398.16;191.85;89,4568;GBP;1,49209191286183
SO45149;1;BK-R93R-56;emma56;2011-07-14;2011-07-26;2011-07-21;United Kingdom;United Kingdom;Europe;1;2398.51;191.88;89,4568;GBP;1,49186931224825
SO45159;1;BK-M82B-42;franklin38;2011-07-15;2011-07-27;2011-07-22;United Kingdom;United Kingdom;Europe;1;2256.52;180.52;84,3748;GBP;1,49566257852229
SO45160;1;BK-R93R-62;regina3;2011-07-15;2011-07-27;2011-07-22;United Kingdom;United Kingdom;Europe;1;2392.43;191.39;89,4568;GBP;1,49566257852229
SO45181;1;BK-R93R-62;peter27;2011-07-18;2011-07-30;2011-07-25;United Kingdom;United Kingdom;Europe;1;2373.11;189.85;89,4568;GBP;1,50784077201448
SO45185;1;BK-R93R-62;steve10;2011-07-18;2011-07-30;2011-07-25;United Kingdom;United Kingdom;Europe;1;2373.11;189.85;89,4568;GBP;1,50784077201448
SO45180;1;BK-R93R-44;casey4;2011-07-18;2011-07-30;2011-07-25;United Kingdom;United Kingdom;Europe;1;2373.11;189.85;89,4568;GBP;1,50784077201448
SO45188;1;BK-R93R-44;misty2;2011-07-19;2011-07-31;2011-07-26;United Kingdom;United Kingdom;Europe;1;2367.03;189.36;89,4568;GBP;1,51171579743008
SO45186;1;BK-R93R-52;edwin11;2011-07-19;2011-07-31;2011-07-26;United Kingdom;United Kingdom;Europe;1;2367.03;189.36;89,4568;GBP;1,51171579743008
SO45187;1;BK-R93R-62;meghan14;2011-07-19;2011-07-31;2011-07-26;United Kingdom;United Kingdom;Europe;1;2367.03;189.36;89,4568;GBP;1,51171579743008
SO45192;1;BK-R93R-56;kelsey14;2011-07-20;2011-08-01;2011-07-27;United Kingdom;United Kingdom;Europe;1;2372.39;189.79;89,4568;GBP;1,50829562594268
SO45198;1;BK-R93R-52;vadim0;2011-07-21;2011-08-02;2011-07-28;United Kingdom;United Kingdom;Europe;1;2355.58;188.45;89,4568;GBP;1,51906425641805
SO45229;1;BK-M82B-42;megan44;2011-07-26;2011-08-07;2011-08-02;United Kingdom;United Kingdom;Europe;1;2237.96;179.04;84,3748;GBP;1,50806816468104
SO45249;1;BK-R93R-62;roy3;2011-07-30;2011-08-11;2011-08-06;United Kingdom;United Kingdom;Europe;1;2386.71;190.94;89,4568;GBP;1,49925037481259
SO45345;1;BK-R93R-52;bonnie12;2011-08-01;2011-08-13;2011-08-08;United Kingdom;United Kingdom;Europe;1;2362.73;189.02;89,4568;GBP;1,51446312282296
SO45352;1;BK-R93R-52;daisy3;2011-08-02;2011-08-14;2011-08-09;United Kingdom;United Kingdom;Europe;1;2359.15;188.73;89,4568;GBP;1,51676020021235
SO45365;1;BK-R93R-52;jacob7;2011-08-04;2011-08-16;2011-08-11;United Kingdom;United Kingdom;Europe;1;2366.67;189.33;89,4568;GBP;1,51194436044754
SO45367;1;BK-R50R-48;willie4;2011-08-04;2011-08-16;2011-08-11;United Kingdom;United Kingdom;Europe;1;462.38;36.99;17,4775;GBP;1,51194436044754
SO45371;1;BK-R93R-62;jaime9;2011-08-05;2011-08-17;2011-08-12;United Kingdom;United Kingdom;Europe;1;2357.36;188.59;89,4568;GBP;1,51791135397693
SO45377;1;BK-R93R-52;dominique14;2011-08-06;2011-08-18;2011-08-13;United Kingdom;United Kingdom;Europe;1;2387.06;190.97;89,4568;GBP;1,49902563333833
SO45394;1;BK-M82B-38;jaclyn37;2011-08-08;2011-08-20;2011-08-15;United Kingdom;United Kingdom;Europe;1;2245.04;179.60;84,3748;GBP;1,50330727600722
SO45397;1;BK-R93R-52;harold11;2011-08-09;2011-08-21;2011-08-16;United Kingdom;United Kingdom;Europe;1;2380.62;190.45;89,4568;GBP;1,50308131669923
